date,platform,campaign_id,adset_id,ad_id,campaign_name,adset_name,ad_name,spend,impressions,clicks,conversions,country,objective,campaign_clean,audience,creative_type,year,month
2023-12-11,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,109.7,3311,192,14,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-12,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,113.25,3265,241,12,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-13,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,85.24,3760,272,8,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-14,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,57.14,3600,109,8,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-15,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,101.28,5821,437,36,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-16,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,106.07,3381,181,11,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-17,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,81.72,2193,174,8,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-18,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,65.57,1917,76,5,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-19,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,47.14,1841,59,3,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-20,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,98.85,3759,161,13,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-21,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,103.97,4470,170,6,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-22,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,36.53,1075,58,3,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-23,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,114.81,6955,440,33,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-24,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,67.74,1796,127,8,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-25,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,65.59,2005,115,6,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-26,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,120.21,3617,229,9,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-27,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,102.74,3455,192,12,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-28,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,98.02,2538,121,7,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-29,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,43.32,2262,133,9,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-30,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,57.68,3041,126,6,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-12-31,Google Search,GO1031,AS50056,AD900083,copy|de  AOsales_conv.,rtg GER feed,v1  CREATIVE-ALWAYS ON SA_new,131.05,3294,230,16,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,12
2023-10-01,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,51.92,1941,146,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-02,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,32.9,1278,78,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-03,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,90.7,2806,173,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-04,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,74.2,3806,192,10,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-05,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,57.48,1802,82,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-06,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,42.21,1297,83,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-07,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,107.8,3040,147,9,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-08,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,72.91,4249,240,17,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-09,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,33.56,1195,74,5,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-10,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,62.81,2780,152,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-11,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,69.09,3904,281,23,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-12,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,66.28,3122,158,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-13,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,40.81,1821,101,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-14,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,111.11,3268,173,13,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-15,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,95.57,3262,116,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-16,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,24.77,1053,71,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-17,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,96.85,5133,383,30,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-18,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,24.08,1486,99,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-19,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,22.8,1030,46,1,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-20,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,72.34,1968,153,7,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-21,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,92.81,2727,120,5,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-22,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,68.82,2057,87,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-23,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,93.62,2491,117,5,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-24,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,47.53,1329,83,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-25,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,47.79,2190,150,9,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-26,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,50.72,1782,79,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-27,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,92.29,3101,202,9,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-28,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,34.83,1362,52,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-29,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,48.46,2319,164,11,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-30,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,73.95,2806,216,11,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-10-31,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,53.86,1361,76,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,10
2023-11-01,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,35.73,1643,96,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-02,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,62.96,3989,167,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-03,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,85.72,5423,349,17,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-04,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,86.71,2294,93,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-05,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,51.43,1721,69,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-06,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,45.46,1746,58,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-07,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,47.65,1609,101,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-08,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,25.86,778,30,1,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-09,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,51.09,1478,98,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-10,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,35.2,941,48,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-11,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,27.67,725,26,1,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-12,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,49.83,3274,151,7,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-13,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,42.56,1120,87,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-14,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,41.49,1391,65,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-15,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,20.37,665,44,1,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-16,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,48.17,1810,117,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-17,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,67.93,3860,242,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-18,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,53.68,1851,70,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-19,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,97.41,3873,169,7,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-20,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,98.47,3555,214,10,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-21,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,55.86,3694,243,21,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-22,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,27.73,806,28,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-23,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,53.38,1434,62,5,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-24,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,72.14,1839,114,5,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-25,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,36.88,2338,144,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-26,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,36.14,1226,38,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-27,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,30.78,783,27,1,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-28,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,63.49,1703,57,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-29,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,45.05,1283,81,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-11-30,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,43.68,1103,54,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,11
2023-12-01,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,65.76,1937,77,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-02,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,62.84,1978,113,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-03,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,74.92,2900,168,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-04,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,126.28,3319,131,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-05,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,106.58,5747,386,31,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-06,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,79.47,2241,112,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-07,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,94.15,2821,124,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-08,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,81.94,2946,220,15,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-09,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,117.36,3551,246,18,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-10,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,67.28,1707,54,3,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-11,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,127.74,3586,200,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-12,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,52.37,2113,129,9,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-13,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,42.66,1474,112,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-14,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,105.91,4182,184,13,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-15,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,53.37,1843,133,9,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-16,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,42.15,2479,129,7,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-17,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,76.14,2357,184,15,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-18,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,29.98,831,34,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-19,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,125.94,4319,329,16,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-20,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,41.24,1905,84,4,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-21,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,42.84,1139,36,2,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-22,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,69.85,2068,108,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-23,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,120.58,3247,201,13,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-24,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,117.32,4037,144,6,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-25,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,88.49,2436,111,8,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-26,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,112.59,5965,448,26,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-27,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,77.68,2678,141,10,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-28,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,65.19,2662,129,7,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-29,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,122.56,4956,178,14,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-30,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,86.79,3600,249,21,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-12-31,Google Search,GO1031,AS50056,AD900084,copy|de  AOsales_conv.,rtg GER feed,alwayson | creative||html5,108.73,4618,272,21,DE,Conversion,Always On Sales,Retargeting,html5,2023,12
2023-10-01,Google Search,GO1031,AS50057,AD900085,copy|de  AOsales_conv.,RETARGET|DEU,v1||evergreen sa asset,25.69,874,59,3,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-02,Google Search,GO1031,AS50057,AD900085,copy|de  AOsales_conv.,RETARGET|DEU,v1||evergreen sa asset,73.59,1951,109,7,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-03,Google Search,GO1031,AS50057,AD900085,copy|de  AOsales_conv.,RETARGET|DEU,v1||evergreen sa asset,30.62,886,49,2,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-04,Google Search,GO1031,AS50057,AD900085,copy|de  AOsales_conv.,RETARGET|DEU,v1||evergreen sa asset,88.67,3815,143,4,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-05,Google Search,GO1031,AS50057,AD900085,copy|de  AOsales_conv.,RETARGET|DEU,v1||evergreen sa asset,49.22,2053,68,4,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
2023-10-06,Google Search,GO1031,AS50057,AD900085,copy|de  AOsales_conv.,RETARGET|DEU,v1||evergreen sa asset,58.18,3630,187,7,DE,Conversion,Always On Sales,Retargeting,UNKNOWN,2023,10
